BHK,Size,Bathroom,Area Type_Carpet Area,Area Type_Super Area,City_Chennai,City_Delhi,City_Hyderabad,City_Kolkata,City_Mumbai,Furnishing Status_Semi-Furnished,Furnishing Status_Unfurnished,Tenant Preferred_Bachelors/Family,Tenant Preferred_Family,Area Locality Encoded,Rent_Scaled
0.4000000000000001,0.13016270337922403,0.2222222222222222,True,False,False,False,False,False,True,False,True,False,False,0.0,0.01823482336801189
0.0,0.055068836045056316,0.0,True,False,False,False,False,False,True,True,False,True,False,0.16666666666666663,0.011089516405624784
0.0,0.053817271589486855,0.0,True,False,False,False,False,False,True,True,False,False,False,0.0,0.006230707671201554
0.4000000000000001,0.11539424280350437,0.2222222222222222,False,True,False,False,False,False,True,False,True,True,False,0.1388888888888889,0.015376700583057045
0.0,0.03254067584480601,0.1111111111111111,True,False,False,False,False,False,True,False,True,False,False,0.0,0.003944209443237681
0.0,0.04618272841051314,0.1111111111111111,True,False,False,False,False,False,True,True,False,False,False,0.027777777777777776,0.014519263747570595
0.2,0.0715894868585732,0.1111111111111111,True,False,False,False,False,False,True,False,False,False,True,0.0,0.0033725848862467133
0.0,0.05431789737171464,0.1111111111111111,True,False,False,False,False,False,True,False,True,True,False,0.0,0.0068023322281925225
0.0,0.0523153942428035,0.0,True,False,False,False,False,False,True,False,True,True,False,0.0,0.005659083114210586
0.2,0.10988735919899874,0.1111111111111111,True,False,False,False,False,False,True,True,False,True,False,0.1388888888888889,0.016805761975534468
0.0,0.060075093867334166,0.0,False,True,False,False,False,False,True,False,True,True,False,0.027777777777777776,0.005087458557219617
0.2,0.08760951188986231,0.1111111111111111,True,False,False,False,False,False,True,False,True,False,True,0.0,0.008231393620669943
0.2,0.1176470588235294,0.1111111111111111,True,False,False,False,False,False,True,False,False,True,False,0.027777777777777776,0.01823482336801189
0.0,0.05632040050062578,0.1111111111111111,True,False,False,False,False,False,True,True,False,True,False,0.0,0.009088830456156395
0.0,0.07196495619524404,0.1111111111111111,False,True,False,False,False,False,True,True,False,True,False,0.0,0.009946267291642849
0.2,0.06758448060075092,0.1111111111111111,True,False,False,False,False,False,True,False,False,False,True,0.0,0.00594489539270607
0.0,0.045682102628285357,0.0,True,False,False,False,False,False,True,False,True,True,False,0.0,0.004515834000228649
0.2,0.08635794743429286,0.1111111111111111,True,False,False,False,False,False,True,False,False,True,False,0.027777777777777776,0.015376700583057045
0.2,0.09261576971214017,0.1111111111111111,True,False,False,False,False,False,True,False,True,False,True,0.05555555555555555,0.018520635646507373
0.2,0.09261576971214017,0.1111111111111111,False,True,False,False,False,False,True,True,False,True,False,0.0,0.008803018177660911
0.2,0.09011264080100125,0.1111111111111111,True,False,False,False,False,False,True,False,True,False,True,0.027777777777777776,0.012518577798102205
0.2,0.09261576971214017,0.1111111111111111,True,False,False,False,False,False,True,True,False,True,False,0.027777777777777776,0.013947639190579626
0.0,0.027409261576971215,0.0,False,True,False,False,False,False,True,True,False,True,False,0.0,0.0049445524179718755
0.2,0.11264080100125155,0.1111111111111111,True,False,False,False,False,False,True,False,True,False,False,0.0,0.01423345146907511
0.0,0.06883604505632039,0.1111111111111111,True,False,False,False,False,False,True,False,True,False,False,0.11111111111111112,0.008231393620669943
0.0,0.055068836045056316,0.0,False,True,False,False,False,False,True,False,True,False,True,0.05555555555555555,0.003944209443237681
0.2,0.1013767209011264,0.1111111111111111,True,False,False,False,False,False,True,True,False,True,False,0.0,0.013947639190579626
0.2,0.09261576971214017,0.1111111111111111,True,False,False,False,False,False,True,False,True,True,False,0.0,0.016805761975534468
0.0,0.05006257822277847,0.0,True,False,False,False,False,False,True,False,True,True,False,0.05555555555555555,0.006230707671201554
0.0,0.060075093867334166,0.1111111111111111,True,False,False,False,False,False,True,False,True,True,False,0.0,0.0038013033039899394
0.2,0.08635794743429286,0.1111111111111111,True,False,False,False,False,False,True,False,True,True,False,0.027777777777777776,0.011089516405624784
0.2,0.08010012515644555,0.1111111111111111,True,False,False,False,False,False,True,False,True,True,False,0.0,0.015376700583057045
0.0,0.06382978723404255,0.0,False,True,False,False,False,False,True,True,False,True,False,0.0,0.003086772607751229
0.2,0.10513141426783477,0.1111111111111111,True,False,False,False,False,False,True,False,True,True,False,0.0,0.012518577798102205
0.2,0.09524405506883603,0.1111111111111111,True,False,False,False,False,False,True,False,True,True,False,0.027777777777777776,0.011946953241111237
0.0,0.04881101376720901,0.0,True,False,False,False,False,False,True,False,True,True,False,0.05555555555555555,0.00594489539270607
0.2,0.07384230287859823,0.1111111111111111,True,False,False,False,False,False,True,False,False,False,True,0.0,0.005373270835715102
0.0,0.055068836045056316,0.1111111111111111,True,False,False,False,False,False,True,False,False,True,False,0.0,0.009660169200868868
0.0,0.061326658322903634,0.1111111111111111,False,True,False,False,False,False,True,True,False,True,False,0.08333333333333333,0.009660455013147363
0.0,0.05006257822277847,0.0,True,False,False,False,False,False,True,True,False,True,False,0.027777777777777776,0.013947639190579626
0.0,0.018773466833541926,0.0,True,False,False,False,False,False,True,False,True,True,False,0.027777777777777776,0.004230021721733165
0.2,0.09261576971214017,0.1111111111111111,True,False,False,False,False,False,True,False,True,True,False,0.19444444444444442,0.015376700583057045
0.0,0.07196495619524404,0.1111111111111111,False,True,False,False,False,False,True,False,True,False,True,0.0,0.010803704127129301
0.0,0.0425531914893617,0.0,True,False,False,False,False,False,True,False,False,True,False,0.0,0.0068023322281925225
0.0,0.060075093867334166,0.1111111111111111,False,True,False,False,False,False,True,True,False,True,False,0.027777777777777776,0.0068023322281925225
0.2,0.08010012515644555,0.1111111111111111,True,False,False,False,False,False,True,False,True,False,True,0.0,0.013804733051331885
0.0,0.026908635794743428,0.0,True,False,False,False,False,False,True,False,True,True,False,0.08333333333333333,0.005659083114210586
0.0,0.04693366708385482,0.0,False,True,False,False,False,False,True,False,True,True,False,0.0,0.005659083114210586
0.2,0.09887359198998748,0.1111111111111111,True,False,False,False,False,False,True,False,True,False,True,0.0,0.013004458671544528
0.0,0.03629536921151439,0.0,False,True,False,False,False,False,True,False,True,True,False,0.027777777777777776,0.004801646278724134
0.2,0.08635794743429286,0.1111111111111111,True,False,False,False,False,False,True,False,True,True,False,0.0,0.010517891848633816
0.0,0.05694618272841051,0.0,False,True,False,False,False,False,True,True,False,False,False,0.0,0.005373270835715102
0.0,0.055068836045056316,0.0,False,True,False,False,False,False,True,False,True,True,False,0.5,0.005659083114210586
0.2,0.07384230287859823,0.1111111111111111,True,False,False,False,False,False,True,False,True,False,False,0.0,0.00937464273465188
0.2,0.08010012515644555,0.1111111111111111,True,False,False,False,False,False,True,False,True,True,False,0.0,0.015376700583057045
0.2,0.06758448060075092,0.1111111111111111,True,False,False,False,False,False,True,False,False,False,False,0.027777777777777776,0.014519263747570595
0.2,0.08010012515644555,0.1111111111111111,True,False,False,False,False,False,True,False,True,True,False,0.0,0.012518577798102205
0.0,0.07071339173967459,0.0,False,True,False,False,False,False,True,False,True,True,False,0.05555555555555555,0.00594489539270607
0.0,0.05819774718397997,0.0,False,True,False,False,False,False,True,False,False,True,False,0.16666666666666663,0.008803018177660911
0.2,0.10262828535669585,0.1111111111111111,True,False,False,False,False,False,True,True,False,True,False,0.0,0.00937464273465188
0.0,0.05131414267834793,0.1111111111111111,True,False,False,False,False,False,True,True,False,True,False,0.0,0.006230707671201554
0.0,0.03754693366708385,0.0,True,False,False,False,False,False,True,False,True,False,False,0.08333333333333333,0.005373270835715102
0.0,0.06195244055068836,0.0,True,False,False,False,False,False,True,True,False,True,False,0.05555555555555555,0.015376700583057045
0.0,0.033166458072590735,0.0,False,True,False,False,False,False,True,False,True,True,False,0.08333333333333333,0.003944209443237681
0.2,0.07884856070087608,0.1111111111111111,True,False,False,False,False,False,True,True,False,False,True,0.0,0.00594489539270607
0.4000000000000001,0.18648310387984982,0.2222222222222222,True,False,False,False,False,False,True,True,False,True,False,0.027777777777777776,0.016805761975534468
0.2,0.10513141426783477,0.1111111111111111,True,False,False,False,False,False,True,True,False,True,False,0.0,0.013661826912084143
0.2,0.11138923654568209,0.1111111111111111,True,False,False,False,False,False,True,True,False,True,False,0.027777777777777776,0.00937464273465188
0.0,0.052565707133917394,0.1111111111111111,True,False,False,False,False,False,True,False,False,True,False,0.0,0.006516519949697038
0.2,0.08385481852315393,0.1111111111111111,True,False,False,False,False,False,True,False,True,False,True,0.0,0.008803018177660911
0.2,0.07384230287859823,0.1111111111111111,True,False,False,False,False,False,True,True,False,False,False,0.05555555555555555,0.006516519949697038
0.2,0.09524405506883603,0.1111111111111111,True,False,False,False,False,False,True,False,True,True,False,0.027777777777777776,0.012518577798102205
0.2,0.09887359198998748,0.1111111111111111,False,True,False,False,False,False,True,True,False,False,False,0.0,0.010232079570138332
0.0,0.05819774718397997,0.1111111111111111,True,False,False,False,False,False,True,False,True,False,False,0.11111111111111112,0.0068023322281925225
0.0,0.08010012515644555,0.0,False,True,False,False,False,False,True,True,False,True,False,0.0,0.007088144506688007
0.2,0.07384230287859823,0.1111111111111111,True,False,False,False,False,False,True,False,True,False,False,0.0,0.00737395678518349
0.0,0.0799749687108886,0.0,False,True,False,False,False,False,True,False,True,True,False,0.0,0.007088144506688007
0.2,0.1176470588235294,0.1111111111111111,True,False,False,False,False,False,True,False,False,False,False,0.027777777777777776,0.016805761975534468
0.0,0.026908635794743428,0.0,True,False,False,False,False,False,True,False,True,False,True,0.0,0.003086772607751229
0.0,0.04005006257822278,0.0,True,False,False,False,False,False,True,False,False,False,True,0.08333333333333333,0.008231393620669943
0.2,0.07759699624530662,0.1111111111111111,True,False,False,False,False,False,True,False,True,False,True,0.0,0.005373270835715102
0.2,0.08260325406758447,0.1111111111111111,True,False,False,False,False,False,True,False,False,False,True,0.0,0.00594489539270607
0.0,0.055068836045056316,0.0,False,True,False,False,False,False,True,False,False,True,False,0.38888888888888884,0.008803018177660911
0.0,0.031914893617021274,0.0,False,True,False,False,False,False,True,False,True,True,False,0.05555555555555555,0.005373270835715102
0.2,0.07384230287859823,0.1111111111111111,True,False,False,False,False,False,True,True,False,True,False,0.027777777777777776,0.013947639190579626
0.2,0.08260325406758447,0.1111111111111111,True,False,False,False,False,False,True,False,True,False,True,0.0,0.007945581342174459
0.2,0.08010012515644555,0.1111111111111111,True,False,False,False,False,False,True,True,False,True,False,0.19444444444444442,0.012518577798102205
0.0,0.05156445556946183,0.1111111111111111,True,False,False,False,False,False,True,True,False,False,True,0.027777777777777776,0.001514805076026066
0.2,0.11827284105131412,0.1111111111111111,True,False,False,False,False,False,True,False,True,True,False,0.027777777777777776,0.015376700583057045
0.0,0.03629536921151439,0.0,True,False,False,False,False,False,True,False,True,False,False,0.0,0.0049445524179718755
0.2,0.11138923654568209,0.1111111111111111,True,False,False,False,False,False,True,True,False,True,False,0.0,0.013947639190579626
0.2,0.09699624530663328,0.1111111111111111,True,False,False,False,False,False,True,False,True,False,False,0.027777777777777776,0.012518577798102205
0.0,0.04881101376720901,0.0,True,False,False,False,False,False,True,False,True,False,False,0.1388888888888889,0.0068023322281925225
0.0,0.0769712140175219,0.0,False,True,False,False,False,False,True,True,False,True,False,0.05555555555555555,0.005373270835715102
0.2,0.08886107634543178,0.1111111111111111,True,False,False,False,False,False,True,True,False,True,False,0.0,0.008231393620669943
0.2,0.08635794743429286,0.1111111111111111,True,False,False,False,False,False,True,False,False,True,False,0.027777777777777776,0.008803018177660911
0.0,0.04593241551939925,0.1111111111111111,False,True,False,False,False,False,True,False,True,True,False,0.0,0.00594489539270607
0.2,0.08010012515644555,0.1111111111111111,True,False,False,False,False,False,True,True,False,False,True,0.027777777777777776,0.009660455013147363
0.2,0.08010012515644555,0.1111111111111111,True,False,False,False,False,False,True,False,True,True,False,0.0,0.013090202355093174
0.2,0.08635794743429286,0.1111111111111111,False,True,False,False,False,False,True,True,False,True,False,0.0,0.008517205899165428
0.0,0.052565707133917394,0.0,True,False,False,False,False,False,True,False,False,True,False,0.9999999999999999,0.016805761975534468
0.2,0.08010012515644555,0.1111111111111111,True,False,False,False,False,False,True,False,True,False,True,0.1388888888888889,0.0162341374185435
0.2,0.11952440550688359,0.1111111111111111,False,True,False,False,False,False,True,False,True,True,False,0.05555555555555555,0.012518577798102205
0.0,0.07759699624530662,0.1111111111111111,False,True,False,False,False,False,True,True,False,True,False,0.0,0.00180061735452155
0.4000000000000001,0.13642052565707133,0.2222222222222222,True,False,False,False,False,False,True,True,False,True,False,0.1388888888888889,0.018520635646507373
0.0,0.055068836045056316,0.0,True,False,False,False,False,False,True,True,False,False,False,0.08333333333333333,0.012518577798102205
0.0,0.061326658322903634,0.0,False,True,False,False,False,False,True,False,True,True,False,0.0,0.00594489539270607
0.4000000000000001,0.13642052565707133,0.2222222222222222,True,False,False,False,False,False,True,True,False,False,False,0.027777777777777776,0.01823482336801189
0.4000000000000001,0.10738423028785982,0.2222222222222222,True,False,False,False,False,False,True,False,True,False,True,0.0,0.015376700583057045
0.2,0.09261576971214017,0.1111111111111111,True,False,False,False,False,False,True,True,False,True,False,0.0,0.015376700583057045
0.0,0.06633291614518147,0.1111111111111111,False,True,False,False,False,False,True,False,True,True,False,0.0,0.009946267291642849
0.0,0.055068836045056316,0.1111111111111111,True,False,False,False,False,False,True,True,False,False,True,0.0,0.00594489539270607
0.0,0.06883604505632039,0.1111111111111111,False,True,False,False,False,False,True,True,False,False,False,0.0,0.00937464273465188
0.0,0.061326658322903634,0.0,True,False,False,False,False,False,True,False,True,False,False,0.0,0.012518577798102205
0.0,0.036921151439299124,0.0,True,False,False,False,False,False,True,False,True,True,False,0.1388888888888889,0.0036583971647421976
0.0,0.058823529411764705,0.0,True,False,False,False,False,False,True,False,True,True,False,0.0,0.0016577112152738082
0.2,0.08886107634543178,0.1111111111111111,True,False,False,False,False,False,True,True,False,True,False,0.027777777777777776,0.015376700583057045
0.2,0.1176470588235294,0.1111111111111111,True,False,False,False,False,False,True,True,False,False,True,0.0,0.015376700583057045
0.2,0.09561952440550688,0.1111111111111111,True,False,False,False,False,False,True,True,False,False,True,0.0,0.011661140962615753
0.0,0.055068836045056316,0.0,False,True,False,False,False,False,True,False,True,False,True,0.38888888888888884,0.00737395678518349
0.4000000000000001,0.12390488110137672,0.2222222222222222,True,False,False,False,False,False,True,True,False,False,False,0.08333333333333333,0.016805761975534468
0.0,0.04130162703379224,0.0,False,True,False,False,False,False,True,True,False,True,False,0.027777777777777776,0.004515834000228649
0.0,0.052565707133917394,0.1111111111111111,True,False,False,False,False,False,True,True,False,True,False,0.0,0.008231393620669943
0.2,0.08911138923654567,0.1111111111111111,True,False,False,False,False,False,True,False,True,True,False,0.0,0.012518577798102205
0.0,0.07897371714643303,0.0,False,True,False,False,False,False,True,False,True,True,False,0.08333333333333333,0.0068023322281925225
0.2,0.08635794743429286,0.1111111111111111,False,True,False,False,False,False,True,False,True,False,True,0.027777777777777776,0.005373270835715102
0.0,0.05131414267834793,0.0,False,True,False,False,False,False,True,True,False,True,False,0.0,0.009660455013147363
0.2,0.09361702127659573,0.1111111111111111,True,False,False,False,False,False,True,True,False,True,False,0.0,0.015233794443809305
0.0,0.058823529411764705,0.1111111111111111,True,False,False,False,False,False,True,False,False,True,False,0.1388888888888889,0.012518577798102205
0.0,0.06758448060075092,0.1111111111111111,True,False,False,False,False,False,True,False,True,False,False,0.027777777777777776,0.010517891848633816
0.0,0.04881101376720901,0.0,False,True,False,False,False,False,True,False,True,True,False,0.0,0.00594489539270607
0.0,0.04881101376720901,0.0,True,False,False,False,False,False,True,True,False,True,False,0.0,0.013947639190579626
0.2,0.09887359198998748,0.1111111111111111,False,True,False,False,False,False,True,True,False,True,False,0.0,0.011089516405624784
0.2,0.07259073842302878,0.1111111111111111,True,False,False,False,False,False,True,False,True,False,True,0.0,0.008803018177660911
0.2,0.08260325406758447,0.1111111111111111,True,False,False,False,False,False,True,False,True,True,False,0.5,0.012518577798102205
0.2,0.11889862327909886,0.1111111111111111,True,False,False,False,False,False,True,True,False,True,False,0.0,0.01823482336801189
0.2,0.18648310387984982,0.2222222222222222,False,True,False,False,False,False,True,True,False,True,False,0.0,0.01823482336801189
0.0,0.061326658322903634,0.0,False,True,False,False,False,False,True,True,False,True,False,0.1388888888888889,0.009660455013147363
0.2,0.09887359198998748,0.1111111111111111,False,True,False,False,False,False,False,True,False,True,False,0.0,0.002658054190008003
0.2,0.12390488110137672,0.1111111111111111,False,True,False,False,False,False,False,True,False,True,False,0.08333333333333333,0.0033725848862467133
0.2,0.12891113892365458,0.1111111111111111,False,True,False,False,False,False,False,False,False,True,False,0.16666666666666663,0.004515834000228649
0.4000000000000001,0.17434292866082604,0.2222222222222222,False,True,False,False,False,False,False,True,False,True,False,0.0,0.005659083114210586
0.2,0.07384230287859823,0.0,False,True,False,False,False,False,False,False,False,True,False,0.0,0.0025151480507602606
0.6000000000000001,0.32515644555694617,0.2222222222222222,True,False,False,False,False,False,False,True,False,False,False,0.05555555555555555,0.017234480393277695
0.2,0.10513141426783477,0.1111111111111111,True,False,False,False,False,False,False,True,False,False,True,0.0,0.0033725848862467133
0.0,0.04881101376720901,0.0,False,True,False,False,False,False,False,False,True,True,False,0.25,0.00180061735452155
0.2,0.12390488110137672,0.1111111111111111,False,True,False,False,False,False,False,True,False,True,False,0.1388888888888889,0.004515834000228649
0.4000000000000001,0.16770963704630787,0.2222222222222222,True,False,False,False,False,False,False,True,False,False,False,0.0,0.0068023322281925225
0.2,0.09887359198998748,0.1111111111111111,True,False,False,False,False,False,False,True,False,True,False,0.3055555555555555,0.002658054190008003
0.0,0.0425531914893617,0.0,False,True,False,False,False,False,False,True,False,True,False,0.11111111111111112,0.0019435234937692921
0.0,0.11138923654568209,0.0,False,True,False,False,False,False,False,True,False,True,False,0.19444444444444442,0.0023722419115125184
0.4000000000000001,0.24906132665832292,0.2222222222222222,True,False,False,False,False,False,False,True,False,True,False,0.11111111111111112,0.013947639190579626
0.2,0.08635794743429286,0.1111111111111111,False,True,False,False,False,False,False,True,False,True,False,0.0,0.0033725848862467133
0.0,0.07384230287859823,0.0,False,True,False,False,False,False,False,True,False,True,False,0.0,0.003515491025494455
0.2,0.08635794743429286,0.0,True,False,False,False,False,False,False,True,False,True,False,0.0,0.0033725848862467133
0.0,0.07384230287859823,0.0,False,True,False,False,False,False,False,True,False,False,False,0.16666666666666663,0.003944209443237681
0.2,0.1739674593241552,0.2222222222222222,False,True,False,False,False,False,False,False,False,True,False,0.3055555555555555,0.003944209443237681
0.0,0.07384230287859823,0.0,False,True,False,False,False,False,False,False,True,True,False,0.0,0.0016577112152738082
0.2,0.09511889862327909,0.1111111111111111,False,True,False,False,False,False,False,False,False,True,False,0.027777777777777776,0.0068023322281925225
0.2,0.11138923654568209,0.1111111111111111,True,False,False,False,False,False,False,True,False,False,True,0.0,0.004515834000228649
0.0,0.061326658322903634,0.0,False,True,False,False,False,False,False,False,False,True,False,0.0,0.00180061735452155
0.2,0.13642052565707133,0.1111111111111111,False,True,False,False,False,False,False,False,True,True,False,0.08333333333333333,0.003944209443237681
0.0,0.061326658322903634,0.0,False,True,False,False,False,False,False,True,False,True,False,0.0,0.00180061735452155
0.4000000000000001,0.15644555694618273,0.2222222222222222,False,True,False,False,False,False,False,False,False,True,False,0.0,0.0068023322281925225
0.4000000000000001,0.21777221526908636,0.2222222222222222,True,False,False,False,False,False,False,True,False,True,False,0.0,0.015090888304561562
0.0,0.07384230287859823,0.0,True,False,False,False,False,False,False,True,False,False,False,0.11111111111111112,0.0038013033039899394
0.0,0.055068836045056316,0.0,False,True,False,False,False,False,False,True,False,True,False,0.0,0.0009431805190350977
0.2,0.09887359198998748,0.0,False,True,False,False,False,False,False,True,False,True,False,0.05555555555555555,0.002658054190008003
0.0,0.04881101376720901,0.0,False,True,False,False,False,False,False,False,True,True,False,0.08333333333333333,0.0012289927975305819
0.2,0.07384230287859823,0.1111111111111111,True,False,False,False,False,False,False,False,True,False,False,0.0,0.004230021721733165
0.0,0.04881101376720901,0.0,False,True,False,False,False,False,False,False,True,True,False,0.11111111111111112,0.0016577112152738082
0.2,0.11138923654568209,0.1111111111111111,False,True,False,False,False,False,False,False,False,True,False,0.3055555555555555,0.003229678746998971
0.2,0.14893617021276595,0.0,False,True,False,False,False,False,False,True,False,True,False,0.0,0.0025151480507602606
0.2,0.1295369211514393,0.1111111111111111,True,False,False,False,False,False,False,True,False,False,False,0.11111111111111112,0.004801646278724134
0.4000000000000001,0.12653316645807258,0.2222222222222222,True,False,False,False,False,False,False,False,False,False,False,0.0,0.007659769063678976
0.4000000000000001,0.14893617021276595,0.1111111111111111,False,True,False,False,False,False,False,False,True,True,False,0.0,0.003086772607751229
0.2,0.12390488110137672,0.0,True,False,False,False,False,False,False,False,True,True,False,0.27777777777777773,0.0033725848862467133
0.2,0.15894868585732164,0.1111111111111111,True,False,False,False,False,False,False,False,False,True,False,0.3055555555555555,0.013947639190579626
0.0,0.055068836045056316,0.0,True,False,False,False,False,False,False,True,False,True,False,0.0,0.0016577112152738082
0.2,0.055068836045056316,0.1111111111111111,False,True,False,False,False,False,False,False,True,True,False,0.0,0.008231393620669943
0.0,0.07384230287859823,0.1111111111111111,False,True,False,False,False,False,False,True,False,True,False,0.027777777777777776,0.0025151480507602606
0.2,0.09887359198998748,0.1111111111111111,False,True,False,False,False,False,False,True,False,True,False,0.027777777777777776,0.003944209443237681
0.0,0.061326658322903634,0.0,False,True,False,False,False,False,False,False,True,True,False,0.08333333333333333,0.00180061735452155
0.4000000000000001,0.20901126408010012,0.2222222222222222,False,True,False,False,False,False,False,True,False,True,False,0.27777777777777773,0.012518577798102205
0.4000000000000001,0.24906132665832292,0.2222222222222222,True,False,False,False,False,False,False,True,False,False,False,0.3055555555555555,0.01823482336801189
0.0,0.061326658322903634,0.0,True,False,False,False,False,False,False,True,False,False,False,0.027777777777777776,0.003086772607751229
0.0,0.061326658322903634,0.0,True,False,False,False,False,False,False,True,False,False,False,0.05555555555555555,0.0016577112152738082
0.0,0.09887359198998748,0.0,False,True,False,False,False,False,False,False,True,True,False,0.3333333333333333,0.0022293357722647767
0.2,0.13642052565707133,0.1111111111111111,False,True,False,False,False,False,False,True,False,False,True,0.16666666666666663,0.006230707671201554
0.2,0.14893617021276595,0.1111111111111111,False,True,False,False,False,False,False,True,False,True,False,0.0,0.008231393620669943
0.0,0.061326658322903634,0.0,True,False,False,False,False,False,False,False,True,True,False,0.0,0.0019435234937692921
0.2,0.14330413016270338,0.1111111111111111,False,True,False,False,False,False,False,True,False,False,True,0.5,0.004230021721733165
0.0,0.053817271589486855,0.0,False,True,False,False,False,False,False,True,False,True,False,0.6388888888888888,0.00180061735452155
0.2,0.12891113892365458,0.1111111111111111,True,False,False,False,False,False,False,True,False,True,False,0.05555555555555555,0.005373270835715102
0.4000000000000001,0.14893617021276595,0.1111111111111111,False,True,False,False,False,False,False,True,False,True,False,0.027777777777777776,0.008231393620669943
0.4000000000000001,0.19899874843554444,0.2222222222222222,False,True,False,False,False,False,False,True,False,False,True,0.0,0.005373270835715102
0.2,0.12390488110137672,0.1111111111111111,False,True,False,False,False,False,False,True,False,True,False,0.0,0.004515834000228649
0.2,0.14893617021276595,0.1111111111111111,False,True,False,False,False,False,False,True,False,True,False,0.027777777777777776,0.003944209443237681
0.0,0.04881101376720901,0.0,False,True,False,False,False,False,False,True,False,True,False,0.27777777777777773,0.0013718989367783238
0.2,0.1176470588235294,0.2222222222222222,True,False,False,False,False,False,False,False,False,True,False,0.3055555555555555,0.004230021721733165
0.2,0.065081351689612,0.0,True,False,False,False,False,False,False,True,False,True,False,0.05555555555555555,0.0023722419115125184
0.0,0.03629536921151439,0.0,True,False,False,False,False,False,False,False,True,True,False,0.0,0.0019435234937692921
0.2,0.12390488110137672,0.1111111111111111,False,True,False,False,False,False,False,True,False,True,False,0.0,0.003944209443237681
0.0,0.055068836045056316,0.0,False,True,False,False,False,False,False,False,True,True,False,0.16666666666666663,0.003086772607751229
0.0,0.07384230287859823,0.0,True,False,False,False,False,False,False,True,False,False,False,0.027777777777777776,0.0025151480507602606
0.2,0.13642052565707133,0.1111111111111111,False,True,False,False,False,False,False,False,True,True,False,0.0,0.004230021721733165
0.0,0.04881101376720901,0.0,False,True,False,False,False,False,False,False,True,True,False,0.027777777777777776,0.002800960329255745
0.2,0.08635794743429286,0.1111111111111111,False,True,False,False,False,False,False,False,True,True,False,0.027777777777777776,0.002800960329255745
0.2,0.13704630788485608,0.1111111111111111,False,True,False,False,False,False,False,True,False,True,False,0.1388888888888889,0.005373270835715102
0.4000000000000001,0.17772215269086358,0.1111111111111111,False,True,False,False,False,False,False,True,False,True,False,0.027777777777777776,0.006516519949697038
0.2,0.10513141426783477,0.1111111111111111,False,True,False,False,False,False,False,True,False,True,False,0.5,0.0038013033039899394
0.0,0.08010012515644555,0.0,False,True,False,False,False,False,False,False,True,True,False,0.05555555555555555,0.0008002743797873556
0.2,0.14893617021276595,0.1111111111111111,False,True,False,False,False,False,False,False,True,True,False,0.0,0.003086772607751229
0.2,0.07384230287859823,0.1111111111111111,False,True,False,False,False,False,False,False,True,True,False,0.3055555555555555,0.0020864296330170345
0.0,0.04881101376720901,0.0,True,False,False,False,False,False,False,True,False,True,False,0.027777777777777776,0.0022293357722647767
0.2,0.13642052565707133,0.1111111111111111,False,True,False,False,False,False,False,True,False,True,False,0.0,0.002658054190008003
0.2,0.11138923654568209,0.1111111111111111,False,True,False,False,False,False,False,False,True,False,False,0.27777777777777773,0.003086772607751229
0.4000000000000001,0.16145181476846057,0.1111111111111111,False,True,False,False,False,False,False,True,False,True,False,0.0,0.008803018177660911
0.2,0.12390488110137672,0.2222222222222222,False,True,False,False,False,False,False,True,False,True,False,0.0,0.003944209443237681
0.4000000000000001,0.12390488110137672,0.2222222222222222,True,False,False,False,False,False,False,False,False,True,False,0.0,0.005659083114210586
0.2,0.11138923654568209,0.1111111111111111,True,False,False,False,False,False,False,False,True,True,False,0.027777777777777776,0.003086772607751229
0.0,0.09887359198998748,0.0,True,False,False,False,False,False,False,False,True,True,False,0.027777777777777776,0.0016577112152738082
0.2,0.09261576971214017,0.1111111111111111,False,True,False,False,False,False,False,False,True,True,False,0.0,0.003944209443237681
0.2,0.13642052565707133,0.1111111111111111,True,False,False,False,False,False,False,False,True,False,False,0.0,0.0029152852406539383
0.2,0.14893617021276595,0.1111111111111111,False,True,False,False,False,False,False,True,False,True,False,0.05555555555555555,0.003944209443237681
0.2,0.12390488110137672,0.1111111111111111,True,False,False,False,False,False,False,True,False,True,False,0.0,0.005087458557219617
0.2,0.12390488110137672,0.1111111111111111,True,False,False,False,False,False,False,True,False,False,False,0.0,0.00737395678518349
0.4000000000000001,0.24906132665832292,0.2222222222222222,True,False,False,False,False,False,False,True,False,True,False,0.08333333333333333,0.013376014633588658
0.0,0.06758448060075092,0.0,False,True,False,False,False,False,False,True,False,True,False,0.05555555555555555,0.0016577112152738082
0.2,0.14017521902377972,0.1111111111111111,False,True,False,False,False,False,False,False,True,False,True,0.3055555555555555,0.003944209443237681
0.2,0.07384230287859823,0.1111111111111111,False,True,False,False,False,False,False,True,False,True,False,0.05555555555555555,0.0025151480507602606
0.0,0.011264080100125157,0.0,True,False,False,False,False,False,False,True,False,True,False,0.08333333333333333,0.0016577112152738082
0.2,0.061326658322903634,0.0,False,True,False,False,False,False,False,True,False,True,False,0.0,0.0022293357722647767
0.0,0.07384230287859823,0.0,False,True,False,False,False,False,False,False,True,True,False,0.25,0.0019435234937692921
0.2,0.14893617021276595,0.1111111111111111,True,False,False,False,False,False,False,True,False,False,False,0.027777777777777776,0.009660455013147363
0.2,0.10513141426783477,0.1111111111111111,False,True,False,False,False,False,False,True,False,True,False,0.11111111111111112,0.004230021721733165
